right_idx,left_idx,score
111014,17614,11.5
111017,17812,11.5
111019,17999,10.5
111022,18842,11.5
111024,18970,11.5
111026,19034,11.5
111033,20125,10.5
111036,20785,11.5
111051,13352,10.5
111055,19321,11.5
111058,16737,11.0
111059,19773,11.5
111060,22958,11.0
111061,12071,10.5
111064,14278,11.5
111065,14927,11.5
111069,16602,11.5
111072,19123,10.0
111078,23629,11.5
111082,12968,11.5
111084,14959,10.5
111085,15729,10.5
111086,16048,11.5
111090,16868,11.0
111091,17480,10.5
111092,18004,11.5
111093,19116,11.5
111094,19265,11.5
111096,20149,11.5
111098,20626,10.0
111099,20761,10.5
111100,20801,11.5
111101,21018,10.5
111102,21766,11.5
111104,22478,10.5
111105,23293,11.5
111107,17585,11.5
111109,19101,7.0
111110,19152,10.0
111113,15409,11.0
111115,18451,8.5
111116,19035,11.5
111117,18118,10.0
111118,17219,10.5
111119,20661,11.5
111120,11975,10.0
111121,12153,10.0
111122,12358,10.0
111123,13009,11.0
111124,13520,9.0
111125,13590,11.0
111126,15479,10.0
111127,15611,10.0
111131,18391,11.5
111132,18927,10.0
111134,19657,11.0
111135,19912,10.0
111136,21110,10.0
111139,22120,10.0
111140,22130,11.0
111142,22705,11.0
111143,23040,10.0
111144,23338,10.5
111145,18499,10.0
111146,20706,10.5
111147,20229,11.0
111148,22923,11.0
111152,18313,10.5
111155,16697,11.5
111157,19372,11.5
111158,23493,11.5
111159,19521,11.5
111161,21831,11.5
111167,11985,11.5
111168,11996,10.5
111169,11997,11.5
111171,12039,11.5
111175,12114,9.0
111178,12217,11.5
111179,12216,11.5
111180,12237,11.0
111181,12256,11.5
111186,12297,10.5
111188,12341,11.5
111191,12399,11.5
111193,12406,10.5
111194,12415,11.5
111196,12422,11.5
111202,12444,10.5
111205,12472,10.5
111206,12473,11.5
111216,12603,11.5
111223,12690,10.5
111229,12808,11.5
111231,12819,11.5
111241,12902,11.5
111254,12984,10.5
111255,12990,11.5
111257,13008,11.5
111260,13012,11.5
111264,13030,11.5
111265,13039,11.5
111266,13041,11.0
111269,13061,11.5
111277,13100,11.5
111278,13135,11.5
111282,13170,10.5
111283,13176,11.5
111290,13264,11.5
111294,13259,11.5
111296,13276,11.5
111297,13281,11.5
111300,13305,11.5
111305,13336,11.5
111307,13347,11.5
111309,13353,11.5
111312,13415,11.5
111320,13459,11.5
111325,13506,10.5
111335,13579,11.5
111337,13610,11.0
111339,13629,11.5
111343,13701,11.5
111344,13745,11.5
111352,13814,11.5
111358,13878,11.5
111365,13903,11.5
111368,13940,11.5
111371,13948,11.5
111376,14008,11.5
111377,14007,11.5
111379,14025,10.5
111380,14027,10.0
111381,14036,11.5
111383,14040,11.5
111389,14099,11.5
111395,14148,11.5
111399,14183,11.5
111407,14251,11.5
111410,14257,10.5
111411,14266,11.5
111418,14317,10.5
111420,14332,11.5
111426,14388,10.5
111427,14428,11.5
111428,14433,11.5
111433,14500,10.5
111436,14536,11.5
111437,14571,11.5
111444,14630,10.5
111452,14699,11.5
111460,14752,11.5
111466,14785,11.0
111480,14880,11.5
111484,14919,11.5
111487,14935,10.5
111491,15052,10.5
111492,15066,11.5
111499,15098,11.5
111500,15104,11.5
111502,15126,11.5
111503,15131,10.5
111506,15176,11.5
111516,15235,11.5
111522,15317,11.5
111528,15378,11.5
111530,15382,11.5
111531,15385,11.5
111533,15398,11.5
111539,15466,11.5
111556,15678,11.5
111557,15682,11.5
111567,15742,11.5
111570,15752,11.5
111573,15787,11.5
111577,15806,10.5
111581,15827,11.5
111584,15866,11.0
111585,15944,11.5
111590,15960,11.5
111591,15974,11.5
111599,16026,11.5
111606,16068,11.5
111612,16124,11.5
111618,16226,11.5
111629,16349,11.5
111632,16364,10.5
111636,16379,11.5
111642,16403,11.5
111648,16447,11.5
111658,16537,9.5
111660,16542,11.0
111664,16598,11.5
111682,16781,11.5
111683,16789,10.5
111695,16923,11.5
111696,16929,10.5
111699,17008,11.5
111706,17066,11.5
111713,17145,11.5
111714,17189,11.5
111735,17358,10.5
111745,17476,11.5
111746,17481,10.5
111747,17484,11.5
111748,17490,10.5
111749,17503,11.5
111750,17505,11.5
111752,17519,11.5
111758,17559,10.5
111761,17596,11.5
111771,17668,9.5
111775,17705,11.5
111776,17706,11.5
111778,17726,10.5
111792,17824,11.5
111795,17835,11.5
111801,17871,11.5
111804,17939,11.5
111817,18091,10.5
111818,18119,11.0
111820,18178,11.5
111830,18242,11.5
111834,18267,11.5
111845,18356,11.5
111847,18372,11.5
111850,18392,10.5
111870,18634,11.5
111877,18653,11.5
111883,18673,11.5
111891,18694,9.5
111893,18704,11.5
111894,18710,11.5
111898,18724,11.5
111912,18770,10.5
111914,18794,10.5
111923,18895,11.5
111950,19131,10.5
111952,19145,11.5
111972,19340,11.5
111985,19422,11.5
111986,19441,11.5
111989,19471,10.5
111993,19523,11.5
111996,19566,11.5
112006,19620,11.5
112016,19676,11.5
112025,19706,11.5
112028,19718,11.5
112048,19765,11.5
112052,19859,11.5
112056,19964,10.5
112059,20019,11.5
112064,20058,11.5
112071,20155,11.0
112075,20222,11.5
112089,20412,11.5
112094,20462,11.0
112095,20478,11.5
112097,20481,10.5
112100,20513,11.5
112101,20524,11.5
112102,20531,11.5
112103,20542,11.5
112105,20558,11.5
112111,20648,11.5
112116,20658,11.5
112121,20744,10.5
112123,20747,11.5
112127,20803,10.5
112136,20916,11.5
112137,20923,11.5
112149,21055,11.5
112151,21044,11.5
112161,21290,11.5
112170,21385,11.5
112171,21389,11.5
112173,21407,11.5
112175,21410,11.5
112177,21481,11.0
112181,21533,11.5
112186,21597,11.5
112192,21655,10.5
112200,21700,11.5
112205,21771,10.5
112214,21824,11.5
112215,21823,10.5
112216,21840,11.5
112223,21913,10.5
112226,21928,11.5
112227,21936,10.5
112239,22010,10.5
112241,22012,11.5
112242,22011,10.5
112254,22192,11.5
112255,22203,11.5
112259,22234,11.5
112279,22389,11.5
112281,22412,11.5
112315,22810,11.5
112319,22841,11.5
112323,22918,11.5
112325,22938,11.5
112326,22971,8.5
112329,23116,11.5
112330,23122,10.5
112342,23202,11.5
112347,23207,11.5
112352,23243,11.5
112364,23368,11.5
112369,23402,10.5
112381,23610,11.5
112386,23656,9.5
112392,23704,11.5
112395,23750,11.5
112401,23829,11.5
112403,23862,11.5
112409,16891,11.5
112410,14931,11.5
112411,14826,11.5
112413,12261,11.5
112417,15078,11.5
112418,16994,11.5
112420,18328,11.0
112421,20964,11.0
112422,22266,11.5
112423,22594,11.5
112424,22659,10.5
112425,12331,11.5
112426,13101,11.5
112428,17376,11.5
112429,19432,11.5
112431,14483,10.5
112432,23865,11.5
112436,15450,11.5
112444,17146,11.5
112445,14644,10.5
112446,21726,10.5
112449,13271,11.5
112451,13932,11.5
112453,14066,10.0
112455,17373,11.5
112456,18630,11.5
112459,19137,10.0
112463,22442,11.5
112464,22670,11.5
112466,11965,10.0
112469,15971,11.5
112480,21069,11.5
112484,23566,11.5
112486,15096,11.5
112487,16468,11.5
112494,15889,11.0
112496,19638,11.5
112498,13850,11.5
112500,22013,11.5
112501,14138,11.5
112502,18899,10.5
112503,22131,10.0
112504,22811,11.5
112505,11948,11.5
112506,11966,11.0
112508,12290,11.5
112509,12312,11.0
112510,12369,11.0
112511,12430,11.5
112513,12508,10.5
112514,12519,11.5
112515,12782,11.5
112516,12783,11.5
112517,12855,10.5
112519,12992,11.5
112522,13491,11.5
112525,13785,10.5
112526,13835,11.5
112527,13879,9.5
112528,13952,11.5
112529,14119,11.5
112531,14546,11.5
112532,14822,11.5
112533,14912,11.5
112535,15325,11.5
112537,15736,11.0
112539,16151,11.5
112540,16954,11.5
112541,16961,10.5
112542,17027,10.5
112544,17232,11.5
112545,17450,11.5
112546,17497,11.5
112547,17599,11.5
112549,17778,11.5
112550,17907,11.5
112551,17990,10.5
112553,18533,10.5
112555,19302,11.5
112556,19376,11.5
112558,19580,11.5
112559,19586,11.0
112560,19658,11.5
112561,19893,11.5
112563,20084,11.5
112564,20160,11.5
112565,20258,11.0
112566,20591,11.5
112567,20974,11.0
112568,21252,10.5
112570,21397,10.5
112572,21962,10.5
112573,22099,11.0
112575,22329,10.5
112576,22671,11.5
112577,22934,11.5
112578,22950,11.0
112579,23045,11.0
112580,23093,11.0
112581,23131,11.5
112582,23140,11.5
112584,23567,11.5
112585,23633,11.5
112592,12099,10.5
112593,12139,10.0
112594,12163,10.0
112595,12354,10.0
112596,12457,10.0
112597,13585,10.0
112598,13895,10.0
112599,14490,10.0
112600,14598,11.0
112601,15006,10.0
112603,19938,10.0
112604,20707,11.0
112605,20734,11.0
112606,20857,10.0
112607,20975,11.0
112608,21194,10.0
112609,21403,10.0
112610,23792,10.0
112620,21369,11.5
112624,23631,11.5
112628,19881,11.5
112629,22706,10.0
112630,20190,11.5
112632,12951,11.5
112634,17833,11.5
112635,18007,11.5
112644,21077,11.5
112649,13578,11.5
112650,15307,11.5
112656,22184,10.5
112657,18618,11.5
112660,18928,11.0
112661,20653,11.5
112662,23128,11.5
112665,19677,11.0
112671,19937,11.0
112673,17872,10.5
112674,11967,10.0
112675,12547,11.5
112678,18399,11.5
112681,22802,11.5
112683,11942,10.5
112684,12487,10.5
112686,12784,11.5
112687,13070,11.5
112688,13220,11.5
112691,15523,11.5
112692,16180,11.5
112693,16368,9.5
112697,18722,11.5
112698,19177,11.5
112701,20162,11.5
112702,20426,11.5
112703,21772,11.5
112705,22014,10.5
112709,11983,11.5
112711,12072,10.5
112712,12115,11.5
112713,12374,11.5
112717,12716,11.5
112719,13072,11.5
112721,13209,10.5
112722,13413,11.5
112723,13444,10.0
112724,13476,11.5
112725,13591,11.0
112726,13641,11.5
112727,13736,10.5
112728,13766,11.5
112729,13880,11.5
112730,13892,10.5
112732,14244,11.0
112734,14681,11.5
112735,14682,11.5
112736,14914,10.5
112737,15065,11.5
112738,15127,11.5
112740,15381,11.5
112743,15444,11.5
112746,15966,10.5
112748,16179,11.5
112749,16270,11.5
112751,16626,10.5
112752,16762,11.5
112754,16819,11.5
112757,17457,11.5
112758,17494,11.5
112759,17628,11.5
112760,17638,11.5
112761,17786,11.5
112762,17798,11.5
112763,17842,11.5
112764,18156,11.5
112765,18339,11.5
112767,18601,11.5
112768,18967,11.5
112771,19301,11.5
112772,19318,10.5
112774,19621,11.5
112776,19990,11.5
112779,20535,10.5
112781,20844,11.5
112782,20945,11.5
112785,21078,11.5
112786,21344,10.5
112788,21449,9.5
112789,21561,11.5
112790,21605,10.5
112792,21937,11.5
112793,22015,11.5
112794,22206,11.5
112795,22215,10.5
112796,22527,11.5
112798,22793,11.5
112800,23008,11.0
112802,23172,11.5
112803,23339,11.5
112804,23378,10.5
112807,23623,11.5
112808,23625,11.5
112810,23852,10.5
112811,23877,11.5
112813,20338,11.5
112814,23449,10.5
112815,17458,11.5
112816,15192,10.0
112818,23395,10.5
112820,19266,11.5
112821,11956,11.5
112823,12073,11.5
112825,13162,11.5
112826,13224,11.5
112827,13253,11.5
112828,13904,11.5
112829,13985,11.5
112833,14753,11.5
112834,14860,11.5
112836,15007,11.5
112837,15363,11.5
112838,15367,10.5
112839,15420,11.5
112841,16075,10.5
112844,16664,11.5
112845,16918,10.5
112846,17010,10.5
112847,17068,11.5
112849,17147,10.5
112851,18200,11.5
112852,18206,10.5
112853,18276,11.5
112856,18604,11.5
112857,18608,11.5
112859,19267,11.5
112861,19743,11.5
112863,19879,11.5
112864,19947,11.5
112865,20316,11.5
112867,21413,11.5
112869,22132,11.0
112870,22173,11.5
112872,22562,11.5
112873,22595,11.5
112875,22889,11.5
112876,23781,11.5
112877,17459,11.5
112878,13729,10.5
112879,19120,11.5
112880,21551,11.0
112881,20087,11.5
112882,22643,9.5
112885,23494,11.5
112887,12540,10.5
112890,16585,11.5
112891,17069,11.5
112895,20217,10.5
112899,12202,10.5
112900,12309,11.5
112901,12448,11.5
112902,12509,11.5
112904,13477,11.5
112905,14798,10.5
112906,17348,10.5
112907,18160,11.5
112908,18189,11.5
112909,18549,10.5
112910,19209,10.0
112911,19472,11.5
112912,20887,10.5
112913,21871,10.5
112914,22070,11.5
112915,23134,11.0
112920,16320,10.5
112921,18620,11.5
112922,23751,11.5
112923,15179,10.5
112928,12218,11.5
112931,12892,11.5
112951,16479,11.5
112953,16622,11.5
112961,18344,11.5
112968,19537,11.5
112973,20592,10.5
112980,22235,11.5
112981,22825,11.5
112984,23261,11.5
112993,11992,10.5
113000,13592,10.0
113003,14728,11.5
113008,15580,11.0
113018,16859,11.5
113022,17522,11.5
113025,18080,11.5
113026,18219,10.5
113027,18218,11.5
113030,18464,11.5
113032,18687,10.5
113035,20218,11.5
113050,23800,9.5
113051,17753,11.5
113055,11976,11.0
113056,12077,10.0
113057,12164,10.0
113058,12313,11.0
113061,12636,11.5
113065,13441,9.0
113066,13570,11.0
113067,13662,11.0
113068,13855,11.5
113070,14599,11.0
113071,14971,11.5
113072,15094,10.5
113076,16634,10.5
113082,17855,11.5
113085,19804,11.5
113089,20840,10.0
113091,21111,10.0
113092,21112,10.0
113095,22558,10.0
113100,23367,11.5
113104,12165,11.0
113105,12978,11.5
113106,14435,10.0
113107,16015,11.5
113108,16321,11.5
113109,16553,11.5
113110,17148,10.5
113114,21063,10.5
113116,21827,11.5
113117,21985,11.5
113119,22121,10.0
113120,23046,11.0
113121,21246,11.0
113123,12359,10.0
113124,13382,11.0
113125,13390,10.0
113127,13539,11.0
113128,13588,10.0
113129,14508,10.0
113130,14523,10.0
113131,14981,11.0
113133,15023,10.0
113135,15581,10.0
113136,15891,10.0
113137,15890,11.0
113139,19154,10.0
113140,19495,10.5
113142,19891,11.0
113146,21007,10.0
113147,21195,10.0
113148,21482,11.0
113150,22907,10.0
113152,23002,11.0
113153,23015,10.0
113154,23051,10.0
113158,22978,11.0
113159,20259,10.0
113162,13362,11.5
113164,14949,11.5
113166,17070,11.5
113167,17562,11.5
113169,18359,11.5
113170,18481,11.5
113171,19549,11.5
113173,22272,10.5
113175,15733,11.5
113177,14844,11.5
113179,21893,11.5
113182,14089,11.5
113190,22016,10.5
113194,12458,10.0
113198,16158,10.0
113200,17640,10.5
113207,23657,11.5
113209,23193,7.5
113212,22218,10.5
113218,13210,11.5
113219,15332,11.5
113225,21894,11.5
113231,18055,10.5
113236,14870,11.5
113237,16970,9.5
113238,16984,11.5
113240,18217,10.5
113241,19009,11.5
113245,13294,11.5
113246,13408,11.5
113248,16732,10.5
113249,18780,11.5
113250,19308,10.5
113252,21885,11.5
113253,18942,11.0
113254,19162,10.0
113256,21080,11.5
113257,21418,10.0
113259,16480,10.0
113261,16047,11.5
113262,19786,11.5
113263,21789,10.0
113270,12513,11.5
113271,12675,10.0
113272,12705,11.5
113277,14705,11.5
113278,15658,11.5
113279,16655,11.5
113286,20486,10.0
113287,21113,11.0
113290,12095,11.0
113292,13917,10.0
113294,15892,11.0
113297,16639,11.5
113298,16704,10.5
113299,17349,11.5
113300,17632,11.5
113301,17675,11.5
113303,17910,10.0
113304,18120,11.0
113305,19051,11.5
113306,19484,10.0
113307,19608,11.5
113309,21114,11.0
113310,21196,10.0
113311,21333,10.0
113313,22133,11.0
113315,23071,10.0
113320,13177,11.5
113322,13717,11.5
113330,12021,11.0
113339,12100,11.5
113343,12219,11.5
113345,12255,11.5
113359,12428,11.5
113361,12438,11.5
113363,12455,11.5
113364,12481,10.5
113367,12485,11.5
113371,12549,11.5
113374,12555,11.5
113377,12572,11.5
113378,12579,11.5
113383,12616,11.5
113385,12630,11.5
113387,12659,11.5
113388,12665,10.5
113392,12698,11.5
113397,12747,11.5
113402,12793,10.5
113405,12827,11.5
113413,12921,11.5
113414,12926,11.5
113415,12930,11.5
113418,12960,11.0
113419,13013,11.5
113429,13049,11.5
113430,13050,11.5
113435,13140,11.5
113440,13160,11.5
113441,13181,11.5
113448,13217,11.5
113457,13232,11.5
113459,13248,11.5
113478,13354,10.5
113480,13379,11.5
113483,13394,11.5
113499,13554,11.5
113501,13573,11.5
113508,13670,10.0
113509,13672,10.5
113510,13681,11.5
113517,13763,11.5
113521,13776,10.5
113523,13786,11.5
113525,13818,10.5
113526,13825,10.5
113527,13828,11.5
113528,13834,11.5
113544,13947,11.5
113548,13967,11.5
113549,13973,10.5
113552,13986,11.5
113558,14035,11.5
113572,14139,11.5
113583,14185,11.5
113586,14203,10.0
113594,14252,11.5
113597,14289,11.5
113600,14296,10.5
113601,14306,11.5
113606,14342,11.5
113607,14356,10.5
113608,14363,11.5
113617,14458,11.5
113624,14524,11.0
113626,14537,11.5
113634,14638,11.5
113636,14678,11.5
113646,14725,11.5
113649,14747,11.5
113650,14749,11.5
113652,14754,11.5
113653,14755,11.5
113661,14765,11.5
113663,14799,11.5
113680,14865,10.5
113684,14885,11.5
113687,14920,11.5
113695,14997,11.0
113709,15142,11.5
113712,15165,11.5
113726,15231,11.5
113727,15232,9.5
113735,15257,11.5
113736,15272,11.5
113737,15313,11.5
113741,15323,10.5
113746,15353,11.5
113750,15395,11.5
113752,15403,11.5
113755,15459,11.5
113766,15544,11.5
113767,15554,11.5
113770,15620,11.5
113771,15626,10.0
113775,15630,11.5
113781,15717,11.5
113782,15718,11.5
113787,15753,11.5
113791,15762,9.5
113793,15782,11.5
113803,15824,11.5
113811,15954,11.5
113812,15955,11.5
113815,15988,11.5
113816,15997,11.0
113817,16001,11.5
113822,16054,11.5
113846,16103,11.5
113851,16148,11.5
113857,16187,11.5
113858,16190,11.5
113859,16202,11.5
113860,16205,11.5
113861,16208,11.5
113863,16224,11.5
113865,16253,11.5
113866,16256,11.5
113869,16293,11.5
113873,16338,11.5
113888,16404,11.5
113889,16405,11.5
113891,16432,11.5
113892,16444,11.5
113893,16445,11.5
113898,16455,10.5
113906,16536,11.5
113912,16547,11.5
113914,16581,11.5
113917,16627,11.5
113925,16680,11.5
113929,16705,10.5
113932,16734,10.5
113940,16832,10.5
113943,16876,11.5
113946,16892,11.5
113954,16955,10.5
113957,16972,11.5
113959,16996,10.0
113970,17227,11.5
113975,17238,11.5
113979,17274,11.5
114001,17387,11.5
114008,17430,11.5
114027,17545,11.5
114034,17589,11.5
114038,17600,11.5
114039,17604,11.5
114041,17611,11.5
114060,17683,11.5
114068,17711,11.5
114072,17747,11.5
114075,17757,11.5
114079,17765,11.5
114089,17834,11.5
114091,17844,10.5
114097,17873,11.5
114099,17893,11.5
114105,17917,10.5
114107,17925,11.5
114108,17957,10.5
114111,17995,11.5
114112,18020,11.5
114114,18054,11.5
114116,18081,11.5
114118,18092,11.5
114120,18161,11.5
114124,18204,11.5
114131,18261,11.5
114132,18270,11.5
114133,18272,11.5
114134,18295,11.5
114145,18351,10.5
114152,18398,11.5
114165,18500,11.0
114167,18554,11.5
114176,18623,8.5
114197,18686,11.5
114200,18695,11.5
114202,18705,11.5
114205,18711,11.5
114206,18715,11.5
114219,18754,11.5
114227,18782,11.5
114231,18835,11.5
114233,18858,10.5
114235,18879,11.5
114238,18898,11.5
114239,18900,11.5
114240,18902,11.5
114249,19015,11.5
114253,19024,11.5
114259,19036,10.5
114263,19067,11.5
114265,19073,11.5
114269,19108,11.5
114277,19221,11.5
114286,19288,11.0
114289,19303,11.5
114299,19362,11.0
114307,19392,9.5
114308,19418,8.5
114312,19423,11.5
114315,19455,11.5
114326,19534,11.5
114329,19559,11.0
114330,19567,11.5
114340,19604,9.5
114345,19648,11.5
114356,19687,11.5
114357,19688,11.5
114364,19697,10.5
114367,19708,10.5
114368,19707,11.5
114369,19709,11.5
114373,19728,7.5
114374,19727,10.5
114390,19819,10.5
114392,19830,11.0
114399,19887,9.5
114403,19965,11.5
114404,19967,11.5
114415,20075,11.5
114426,20197,11.5
114434,20318,11.5
114436,20330,11.5
114441,20357,11.5
114443,20382,11.5
114445,20391,11.5
114446,20394,11.5
114449,20427,11.5
114456,20482,11.5
114458,20497,11.5
114460,20507,10.5
114467,20575,8.5
114490,20835,11.5
114494,20912,11.5
114500,20946,10.5
114512,21115,11.0
114516,21227,10.5
114524,21314,11.5
114535,21370,10.5
114536,21371,11.5
114538,21391,11.5
114541,21430,11.5
114547,21509,11.5
114549,21518,10.0
114562,21611,11.5
114565,21629,10.5
114569,21663,11.5
114572,21672,11.5
114584,21732,10.5
114595,21790,11.5
114602,21845,9.5
114604,21864,11.5
114606,21865,11.5
114607,21868,9.5
114609,21890,11.5
114615,21947,11.5
114617,21981,11.5
114626,22018,11.5
114627,22017,11.5
114628,22019,11.5
114629,22076,10.5
114631,22102,10.5
114633,22106,10.5
114637,22164,11.5
114638,22186,11.5
114642,22207,11.5
114644,22220,11.5
114654,22285,11.0
114669,22376,11.5
114670,22377,10.5
114672,22378,11.5
114675,22414,11.5
114676,22419,11.5
114677,22422,11.5
114684,22458,11.5
114686,22472,11.5
114687,22483,11.5
114698,22576,11.5
114704,22626,10.5
114705,22612,11.5
114707,22637,11.5
114718,22744,11.5
114736,22910,11.0
114741,22926,11.5
114742,22929,10.0
114746,23041,11.0
114747,23044,11.5
114748,23048,11.5
114751,23061,10.5
114753,23082,11.0
114768,23208,11.5
114772,23244,11.5
114776,23304,11.5
114777,23350,11.5
114778,23354,10.5
114793,23549,11.5
114799,23553,11.5
114800,23560,11.5
114811,23682,11.5
114814,23697,11.5
114818,23736,11.0
114826,23785,11.5
114830,23846,11.5
114837,23858,11.5
114839,23869,11.5
114841,16370,11.5
114842,18572,11.5
114844,18501,11.5
114845,21860,11.5
114846,23495,10.5
114849,12765,11.5
114854,19069,11.5
114856,20370,11.5
114861,13103,11.5
114862,13572,11.5
114863,13725,10.5
114864,15041,11.0
114865,15328,11.0
114871,17182,11.5
114873,17460,11.5
114879,19710,10.5
114882,20641,10.0
114884,21552,9.0
114886,22506,10.5
114888,22509,11.5
114890,14303,11.5
114891,12801,11.5
114893,13287,11.5
114898,15524,11.5
114902,16423,10.5
114904,19016,11.5
114906,19812,10.5
114907,19942,11.5
114908,20150,11.5
114909,20323,11.0
114911,22887,11.5
114912,23047,11.0
114914,20554,11.5
